               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                1409,            0.023492,            0.033515,           0.0047317,             0.95024,             0.96852,             0.98353,             0.76996,            0.032554,             0.13992,           0.0068834,           0.0030304,           0.0030304,           0.0030304
                1410,            0.023447,            0.033777,           0.0046888,             0.95068,             0.96932,             0.98355,             0.76978,            0.032553,             0.13991,           0.0068758,           0.0030255,           0.0030255,           0.0030255
                1411,            0.022605,            0.033834,           0.0045165,             0.95206,             0.96918,              0.9836,             0.77025,            0.032554,             0.13987,           0.0068719,           0.0030205,           0.0030205,           0.0030205
                1412,            0.023528,            0.034603,           0.0046863,             0.95153,             0.96918,             0.98352,             0.77013,            0.032558,             0.13985,           0.0068674,           0.0030156,           0.0030156,           0.0030156
                1413,            0.023196,            0.033384,            0.004647,             0.95191,             0.96914,             0.98345,             0.77013,            0.032538,             0.13987,           0.0068616,           0.0030106,           0.0030106,           0.0030106
                1414,            0.023792,            0.033893,           0.0047295,             0.95119,             0.96906,              0.9834,              0.7699,            0.032532,             0.13991,           0.0068513,           0.0030056,           0.0030056,           0.0030056
                1415,            0.022344,            0.033634,           0.0044902,             0.95306,             0.96835,             0.98336,              0.7694,            0.032529,             0.13995,           0.0068358,           0.0030007,           0.0030007,           0.0030007
                1416,            0.023338,            0.034791,           0.0045797,             0.95332,             0.96818,              0.9833,             0.77021,            0.032523,             0.13997,           0.0068243,           0.0029957,           0.0029957,           0.0029957
                1417,              0.0236,            0.034236,           0.0046776,              0.9525,             0.96781,             0.98327,             0.76973,            0.032517,             0.14003,           0.0068175,           0.0029908,           0.0029908,           0.0029908
                1418,            0.023479,            0.034054,           0.0047355,             0.95236,             0.96763,             0.98323,             0.76897,            0.032522,             0.14007,           0.0068186,           0.0029858,           0.0029858,           0.0029858
                1419,             0.02281,            0.033487,           0.0045936,             0.95242,             0.96739,             0.98326,             0.76896,            0.032519,             0.14016,           0.0068207,           0.0029809,           0.0029809,           0.0029809
                1420,            0.023169,            0.033019,           0.0046354,             0.95251,             0.96731,             0.98327,             0.76875,            0.032509,             0.14019,           0.0068095,            0.002976,            0.002976,            0.002976
                1421,            0.024055,            0.032805,           0.0048322,             0.95276,             0.96713,             0.98318,             0.76824,            0.032506,             0.14029,            0.006812,            0.002971,            0.002971,            0.002971
                1422,            0.024678,            0.034351,           0.0048765,              0.9527,             0.96708,             0.98312,             0.76776,            0.032505,             0.14032,           0.0068191,           0.0029661,           0.0029661,           0.0029661
                1423,            0.024113,            0.033851,           0.0048185,              0.9531,             0.96686,               0.983,             0.76852,            0.032498,             0.14034,           0.0068257,           0.0029611,           0.0029611,           0.0029611
                1424,             0.02295,            0.034129,           0.0045612,             0.95321,             0.96687,             0.98301,             0.76909,             0.03249,             0.14036,           0.0068253,           0.0029561,           0.0029561,           0.0029561
                1425,            0.022813,            0.033199,           0.0046311,             0.95325,             0.96677,             0.98293,             0.76918,            0.032482,              0.1404,           0.0068275,           0.0029512,           0.0029512,           0.0029512
                1426,            0.024017,            0.033251,           0.0047903,             0.95322,             0.96675,             0.98286,             0.76866,            0.032477,             0.14046,           0.0068314,           0.0029462,           0.0029462,           0.0029462
                1427,            0.022893,            0.033973,           0.0045929,             0.95306,             0.96687,             0.98291,             0.76877,            0.032465,             0.14048,           0.0068346,           0.0029413,           0.0029413,           0.0029413
                1428,            0.023564,            0.032968,           0.0047452,             0.95308,             0.96677,             0.98295,             0.76924,            0.032461,             0.14055,           0.0068337,           0.0029363,           0.0029363,           0.0029363
                1429,            0.023965,            0.034048,            0.004777,             0.95318,             0.96656,              0.9831,             0.76952,            0.032459,             0.14055,           0.0068328,           0.0029314,           0.0029314,           0.0029314
                1430,            0.022853,            0.033228,           0.0045712,             0.95328,             0.96637,             0.98305,             0.76956,            0.032459,             0.14058,           0.0068319,           0.0029265,           0.0029265,           0.0029265
                1431,             0.02354,            0.032783,           0.0047123,             0.95333,             0.96624,             0.98321,             0.76975,            0.032465,             0.14057,           0.0068271,           0.0029215,           0.0029215,           0.0029215
                1432,            0.023151,            0.032959,           0.0046422,             0.95334,             0.96623,             0.98348,             0.76948,            0.032466,             0.14069,           0.0068184,           0.0029165,           0.0029165,           0.0029165
                1433,            0.023278,            0.033691,           0.0046276,             0.95317,              0.9663,             0.98356,             0.76976,            0.032459,              0.1407,           0.0068209,           0.0029116,           0.0029116,           0.0029116
                1434,            0.022656,             0.03346,           0.0045244,             0.95323,             0.96624,             0.98356,             0.76974,            0.032453,             0.14077,           0.0068166,           0.0029067,           0.0029067,           0.0029067
                1435,            0.022935,            0.033286,            0.004619,             0.95278,             0.96665,             0.98365,             0.77005,            0.032437,             0.14082,           0.0068159,           0.0029017,           0.0029017,           0.0029017
                1436,            0.023119,            0.033116,           0.0045766,              0.9528,             0.96658,             0.98369,             0.77107,            0.032429,             0.14087,           0.0068188,           0.0028967,           0.0028967,           0.0028967
                1437,            0.022678,             0.03412,           0.0044713,             0.95268,             0.96659,             0.98375,             0.77057,            0.032427,             0.14087,           0.0068204,           0.0028918,           0.0028918,           0.0028918
                1438,            0.024032,            0.033462,           0.0047901,             0.95283,              0.9664,              0.9838,             0.77054,            0.032428,             0.14092,           0.0068273,           0.0028868,           0.0028868,           0.0028868
                1439,            0.023757,            0.033464,           0.0047628,             0.95286,             0.96639,             0.98376,             0.77061,            0.032429,             0.14099,           0.0068346,           0.0028819,           0.0028819,           0.0028819
                1440,            0.023435,            0.033083,           0.0046675,             0.95242,             0.96832,             0.98377,             0.77078,            0.032431,             0.14111,           0.0068415,           0.0028769,           0.0028769,           0.0028769
                1441,             0.02256,            0.033202,            0.004491,             0.95214,             0.96822,             0.98384,             0.77123,            0.032431,             0.14117,           0.0068477,            0.002872,            0.002872,            0.002872
                1442,            0.022785,            0.034018,           0.0044759,             0.95238,             0.96823,             0.98411,             0.77102,            0.032423,             0.14124,           0.0068484,            0.002867,            0.002867,            0.002867
                1443,            0.023353,            0.033327,           0.0046545,             0.95218,             0.96829,             0.98444,             0.77156,            0.032431,             0.14132,           0.0068509,           0.0028621,           0.0028621,           0.0028621
                1444,            0.022928,            0.033294,           0.0046319,             0.95091,             0.96888,             0.98442,             0.77152,            0.032433,             0.14139,           0.0068511,           0.0028572,           0.0028572,           0.0028572
                1445,            0.022845,            0.032901,           0.0045576,             0.95264,             0.96666,             0.98449,             0.77117,            0.032431,             0.14151,           0.0068497,           0.0028522,           0.0028522,           0.0028522
                1446,             0.02305,            0.033283,           0.0045686,             0.95352,             0.96539,             0.98425,             0.77088,             0.03243,             0.14164,            0.006841,           0.0028472,           0.0028472,           0.0028472
                1447,            0.024253,            0.032452,           0.0049198,              0.9535,             0.96544,             0.98385,              0.7694,            0.032432,             0.14174,           0.0068344,           0.0028423,           0.0028423,           0.0028423
                1448,            0.023425,            0.031463,           0.0047545,              0.9533,             0.96563,             0.98376,             0.76998,            0.032433,             0.14185,           0.0068317,           0.0028373,           0.0028373,           0.0028373
                1449,            0.022904,            0.032943,           0.0045812,             0.95332,             0.96585,              0.9835,             0.76989,            0.032431,             0.14204,            0.006828,           0.0028324,           0.0028324,           0.0028324
                1450,            0.024362,            0.033555,           0.0048655,             0.95325,             0.96615,              0.9834,             0.77039,            0.032428,             0.14213,           0.0068301,           0.0028274,           0.0028274,           0.0028274
                1451,            0.023193,             0.03249,           0.0046512,             0.95307,             0.96663,             0.98348,             0.77048,            0.032429,             0.14221,           0.0068353,           0.0028225,           0.0028225,           0.0028225
                1452,            0.023725,            0.032479,            0.004786,             0.95314,             0.96661,             0.98329,              0.7699,            0.032423,             0.14225,            0.006839,           0.0028175,           0.0028175,           0.0028175
                1453,            0.022643,            0.033847,           0.0044707,             0.95332,             0.96627,             0.98326,             0.76911,            0.032409,             0.14234,           0.0068358,           0.0028126,           0.0028126,           0.0028126
                1454,            0.023232,            0.032132,           0.0046374,              0.9534,             0.96605,             0.98314,             0.76981,            0.032412,             0.14243,            0.006833,           0.0028077,           0.0028077,           0.0028077
                1455,            0.022567,            0.032445,           0.0045106,             0.95329,             0.96506,             0.98328,             0.76897,            0.032418,             0.14246,           0.0068303,           0.0028027,           0.0028027,           0.0028027
                1456,             0.02352,            0.032616,            0.004726,             0.95376,             0.96476,               0.983,             0.76871,             0.03242,             0.14253,           0.0068266,           0.0027977,           0.0027977,           0.0027977
                1457,            0.024017,            0.033167,           0.0047815,             0.95373,             0.96485,             0.98289,             0.76849,            0.032434,             0.14261,           0.0068225,           0.0027928,           0.0027928,           0.0027928
                1458,            0.024275,             0.03226,           0.0049174,             0.95371,             0.96489,             0.98278,              0.7682,            0.032443,             0.14262,           0.0068202,           0.0027878,           0.0027878,           0.0027878
                1459,            0.023351,            0.032784,           0.0047033,             0.95378,             0.96491,             0.98274,             0.76801,            0.032451,             0.14266,           0.0068202,           0.0027829,           0.0027829,           0.0027829
                1460,            0.023254,            0.032932,           0.0046556,             0.95374,             0.96497,             0.98278,              0.7678,            0.032448,             0.14273,           0.0068138,           0.0027779,           0.0027779,           0.0027779
                1461,            0.022898,            0.033472,           0.0045735,             0.95381,             0.96496,             0.98273,             0.76784,            0.032451,             0.14278,           0.0068024,            0.002773,            0.002773,            0.002773
                1462,            0.023625,            0.031479,           0.0047406,              0.9539,             0.96496,             0.98275,             0.76732,            0.032461,             0.14282,           0.0067962,            0.002768,            0.002768,            0.002768
                1463,             0.02268,            0.032601,           0.0045142,             0.95448,             0.96496,             0.98275,             0.76778,            0.032474,             0.14292,           0.0067875,           0.0027631,           0.0027631,           0.0027631
                1464,            0.022157,            0.033047,           0.0043679,             0.95488,             0.96495,             0.98284,             0.76777,            0.032477,             0.14301,           0.0067841,           0.0027582,           0.0027582,           0.0027582
                1465,            0.022122,            0.033456,           0.0044139,             0.95506,              0.9649,             0.98288,             0.76713,            0.032482,             0.14304,           0.0067834,           0.0027532,           0.0027532,           0.0027532
                1466,            0.023772,             0.03229,           0.0047691,             0.95521,             0.96489,             0.98281,             0.76787,            0.032483,             0.14309,           0.0067879,           0.0027482,           0.0027482,           0.0027482
                1467,            0.022395,            0.033432,           0.0044223,              0.9556,             0.96474,             0.98282,             0.76766,            0.032491,             0.14322,           0.0067898,           0.0027433,           0.0027433,           0.0027433
                1468,            0.023018,            0.033481,           0.0045774,             0.95563,             0.96472,             0.98277,             0.76801,            0.032495,             0.14334,            0.006793,           0.0027383,           0.0027383,           0.0027383
                1469,            0.022228,            0.032133,           0.0044501,             0.95578,             0.96467,             0.98276,             0.76837,            0.032509,             0.14345,             0.00679,           0.0027334,           0.0027334,           0.0027334
                1470,            0.022362,            0.035056,           0.0043593,             0.95578,             0.96463,             0.98279,             0.76825,             0.03251,             0.14349,            0.006796,           0.0027284,           0.0027284,           0.0027284
                1471,            0.023087,            0.032842,           0.0046052,             0.95598,             0.96453,             0.98277,              0.7681,            0.032516,             0.14348,           0.0067987,           0.0027235,           0.0027235,           0.0027235
                1472,            0.022549,            0.033756,           0.0044565,             0.95598,             0.96453,             0.98278,             0.76787,            0.032525,             0.14341,           0.0067994,           0.0027185,           0.0027185,           0.0027185
                1473,            0.023144,            0.033094,           0.0046687,             0.95602,             0.96451,             0.98282,             0.76775,            0.032529,             0.14342,           0.0067971,           0.0027136,           0.0027136,           0.0027136
                1474,            0.023466,            0.031434,           0.0047587,             0.95591,             0.96458,             0.98282,             0.76861,             0.03253,             0.14342,           0.0067957,           0.0027086,           0.0027086,           0.0027086
                1475,            0.022954,            0.031891,           0.0046262,             0.95583,             0.96457,             0.98279,             0.76745,            0.032535,             0.14344,            0.006795,           0.0027037,           0.0027037,           0.0027037
                1476,            0.022734,            0.032727,           0.0045405,             0.95594,             0.96453,             0.98283,             0.76837,            0.032539,              0.1435,           0.0067912,           0.0026987,           0.0026987,           0.0026987
                1477,            0.022743,            0.032992,           0.0045191,             0.95597,             0.96454,             0.98284,             0.76815,            0.032541,             0.14347,           0.0067882,           0.0026938,           0.0026938,           0.0026938
                1478,            0.023146,            0.033348,           0.0045759,             0.95607,             0.96451,              0.9828,              0.7682,            0.032541,             0.14347,           0.0067875,           0.0026889,           0.0026889,           0.0026889
                1479,            0.023181,            0.033884,           0.0045638,             0.95606,             0.96452,             0.98281,             0.76814,            0.032536,             0.14344,           0.0067884,           0.0026839,           0.0026839,           0.0026839
                1480,            0.022489,            0.033655,           0.0044374,             0.95594,             0.96462,             0.98287,             0.76743,            0.032533,             0.14344,           0.0067857,           0.0026789,           0.0026789,           0.0026789
                1481,            0.023624,            0.032409,           0.0047451,             0.95603,              0.9646,             0.98282,             0.76749,            0.032539,             0.14343,            0.006782,            0.002674,            0.002674,            0.002674
                1482,            0.022242,            0.031858,            0.004459,             0.95599,             0.96469,              0.9828,             0.76788,            0.032546,             0.14347,            0.006776,            0.002669,            0.002669,            0.002669
                1483,            0.022526,            0.033126,           0.0045008,             0.95608,             0.96462,              0.9828,               0.768,            0.032554,             0.14353,           0.0067758,           0.0026641,           0.0026641,           0.0026641
                1484,            0.024225,            0.032438,           0.0048472,             0.95605,             0.96462,             0.98282,             0.76793,            0.032558,             0.14354,           0.0067779,           0.0026591,           0.0026591,           0.0026591
                1485,            0.022878,            0.031497,           0.0045862,              0.9559,             0.96471,             0.98289,             0.76778,            0.032561,             0.14354,           0.0067786,           0.0026542,           0.0026542,           0.0026542
                1486,            0.023372,            0.032232,           0.0046683,             0.95585,             0.96476,             0.98306,             0.76761,            0.032559,             0.14356,           0.0067767,           0.0026492,           0.0026492,           0.0026492
                1487,            0.022149,            0.033825,            0.004351,             0.95651,             0.96446,             0.98313,             0.76764,             0.03256,             0.14357,           0.0067726,           0.0026443,           0.0026443,           0.0026443
                1488,            0.023392,            0.033097,           0.0046759,             0.95741,             0.96446,             0.98316,             0.76781,            0.032558,             0.14362,           0.0067722,           0.0026393,           0.0026393,           0.0026393
                1489,            0.023126,            0.031362,           0.0046778,             0.95715,             0.96459,             0.98357,               0.768,            0.032559,             0.14369,            0.006776,           0.0026344,           0.0026344,           0.0026344
                1490,            0.022665,            0.031675,           0.0045799,             0.95631,              0.9648,              0.9836,             0.76823,            0.032558,             0.14369,           0.0067751,           0.0026294,           0.0026294,           0.0026294
                1491,            0.022177,            0.033504,           0.0043865,             0.95675,             0.96484,             0.98362,             0.76874,            0.032549,              0.1437,           0.0067744,           0.0026245,           0.0026245,           0.0026245
                1492,            0.022325,            0.033254,           0.0044164,             0.95681,             0.96489,             0.98362,             0.76854,            0.032543,              0.1437,           0.0067706,           0.0026195,           0.0026195,           0.0026195
                1493,            0.022191,            0.032473,           0.0044348,              0.9566,             0.96502,             0.98371,             0.76838,            0.032543,             0.14367,            0.006768,           0.0026146,           0.0026146,           0.0026146
                1494,            0.022947,            0.032376,           0.0045334,             0.95673,             0.96501,             0.98376,             0.76841,             0.03254,             0.14366,           0.0067651,           0.0026096,           0.0026096,           0.0026096
                1495,            0.023203,            0.032389,           0.0046198,             0.95664,              0.9652,              0.9838,              0.7677,            0.032538,             0.14366,           0.0067614,           0.0026047,           0.0026047,           0.0026047
                1496,            0.022766,            0.032804,           0.0045109,             0.95659,             0.96525,              0.9838,             0.76813,            0.032542,             0.14367,           0.0067635,           0.0025997,           0.0025997,           0.0025997
                1497,            0.023497,             0.03237,           0.0047297,             0.95676,             0.96529,             0.98385,             0.76798,            0.032543,             0.14367,           0.0067609,           0.0025948,           0.0025948,           0.0025948
                1498,            0.023856,            0.031486,           0.0048399,             0.95694,             0.96524,             0.98389,             0.76767,            0.032546,             0.14366,           0.0067632,           0.0025898,           0.0025898,           0.0025898
                1499,            0.022752,            0.032016,            0.004582,             0.95684,             0.96534,             0.98379,              0.7677,            0.032546,             0.14368,           0.0067621,           0.0025849,           0.0025849,           0.0025849
                1500,            0.022879,            0.032344,           0.0045409,             0.95679,             0.96552,             0.98384,             0.76804,            0.032543,             0.14371,           0.0067655,           0.0025799,           0.0025799,           0.0025799
                1501,            0.022966,            0.032822,           0.0045444,             0.95647,             0.96653,             0.98377,             0.76789,            0.032545,             0.14375,           0.0067685,            0.002575,            0.002575,            0.002575
                1502,            0.022091,            0.032825,           0.0043852,              0.9563,             0.96655,             0.98379,             0.76782,            0.032545,             0.14377,           0.0067685,           0.0025701,           0.0025701,           0.0025701
                1503,            0.021849,            0.032128,           0.0043552,              0.9563,             0.96652,             0.98376,             0.76774,            0.032549,             0.14384,           0.0067685,           0.0025651,           0.0025651,           0.0025651
                1504,            0.023686,            0.032841,           0.0047437,             0.95593,             0.96677,             0.98373,             0.76763,            0.032549,             0.14388,           0.0067706,           0.0025602,           0.0025602,           0.0025602
                1505,            0.022747,            0.032092,           0.0045863,              0.9558,             0.96675,              0.9837,             0.76745,            0.032545,             0.14392,           0.0067758,           0.0025552,           0.0025552,           0.0025552
                1506,            0.022975,            0.032799,           0.0045744,             0.95574,             0.96681,             0.98371,             0.76763,            0.032543,               0.144,           0.0067779,           0.0025503,           0.0025503,           0.0025503
                1507,            0.022486,            0.031884,           0.0044938,             0.95536,             0.96519,             0.98366,             0.76788,            0.032541,             0.14407,           0.0067863,           0.0025453,           0.0025453,           0.0025453
                1508,            0.022262,            0.032966,            0.004423,             0.95514,             0.96532,             0.98367,             0.76814,             0.03254,             0.14415,           0.0067863,           0.0025404,           0.0025404,           0.0025404
                1509,            0.022976,            0.032068,           0.0045652,             0.95515,             0.96629,             0.98365,             0.76767,            0.032546,             0.14424,           0.0067857,           0.0025354,           0.0025354,           0.0025354
                1510,            0.022934,            0.032068,           0.0045285,             0.95518,             0.96633,             0.98366,             0.76765,            0.032545,             0.14423,           0.0067818,           0.0025305,           0.0025305,           0.0025305
                1511,            0.022601,            0.032146,           0.0045386,             0.95535,             0.96631,              0.9837,             0.76762,            0.032545,             0.14425,           0.0067806,           0.0025255,           0.0025255,           0.0025255
                1512,            0.023255,            0.031537,           0.0046768,             0.95499,             0.96646,              0.9837,             0.76806,            0.032544,             0.14426,           0.0067799,           0.0025206,           0.0025206,           0.0025206
                1513,            0.023069,            0.032041,           0.0046188,             0.95477,              0.9673,             0.98379,             0.76779,            0.032547,              0.1443,           0.0067818,           0.0025156,           0.0025156,           0.0025156
                1514,            0.022168,            0.032001,           0.0043993,             0.95448,             0.96735,             0.98374,             0.76766,            0.032546,             0.14437,            0.006779,           0.0025107,           0.0025107,           0.0025107
                1515,            0.022428,            0.031386,           0.0044647,             0.95435,              0.9684,             0.98364,             0.76828,            0.032543,              0.1444,           0.0067744,           0.0025057,           0.0025057,           0.0025057
                1516,            0.022491,            0.032296,           0.0044703,             0.95352,             0.96854,             0.98361,              0.7685,            0.032542,             0.14443,           0.0067726,           0.0025008,           0.0025008,           0.0025008
                1517,            0.023153,            0.032672,           0.0045768,             0.95396,             0.96847,             0.98358,             0.76787,            0.032547,              0.1445,           0.0067696,           0.0024958,           0.0024958,           0.0024958
                1518,            0.023061,            0.032525,           0.0045976,             0.95402,             0.96847,             0.98379,               0.768,            0.032547,             0.14455,            0.006771,           0.0024909,           0.0024909,           0.0024909
                1519,            0.022882,            0.032114,           0.0045739,             0.95448,             0.96845,             0.98373,             0.76821,            0.032542,             0.14463,           0.0067712,           0.0024859,           0.0024859,           0.0024859
                1520,            0.022664,            0.032735,           0.0045487,             0.95486,              0.9684,             0.98368,             0.76831,            0.032542,             0.14473,           0.0067728,            0.002481,            0.002481,            0.002481
                1521,            0.022827,            0.031132,           0.0046048,             0.95495,             0.96842,             0.98387,             0.76932,            0.032542,             0.14477,           0.0067719,            0.002476,            0.002476,            0.002476
                1522,            0.021514,            0.031165,           0.0042786,             0.95504,             0.96844,             0.98372,             0.76908,            0.032544,             0.14478,           0.0067712,           0.0024711,           0.0024711,           0.0024711
                1523,            0.022418,            0.031606,           0.0044443,             0.95506,             0.96842,             0.98393,             0.76904,            0.032542,             0.14486,           0.0067731,           0.0024661,           0.0024661,           0.0024661
                1524,            0.022033,            0.032465,           0.0043402,             0.95521,             0.96836,             0.98385,             0.76843,             0.03254,             0.14495,           0.0067726,           0.0024612,           0.0024612,           0.0024612
                1525,            0.022266,            0.032105,           0.0044379,             0.95535,             0.96835,             0.98386,             0.76822,            0.032537,             0.14503,           0.0067756,           0.0024562,           0.0024562,           0.0024562
                1526,            0.022933,            0.031807,           0.0045736,             0.95569,             0.96829,             0.98385,             0.76836,            0.032538,             0.14513,            0.006776,           0.0024513,           0.0024513,           0.0024513
                1527,            0.022108,            0.032406,           0.0043698,             0.95577,             0.96733,             0.98369,             0.76812,            0.032537,             0.14523,           0.0067776,           0.0024463,           0.0024463,           0.0024463
                1528,            0.021536,            0.032029,           0.0042474,             0.95577,              0.9673,             0.98369,             0.76851,            0.032536,              0.1453,           0.0067799,           0.0024414,           0.0024414,           0.0024414
                1529,            0.022695,            0.031154,           0.0045494,             0.95564,             0.96732,             0.98365,             0.76841,            0.032546,             0.14538,           0.0067868,           0.0024364,           0.0024364,           0.0024364
                1530,            0.022407,            0.032003,           0.0045032,             0.95572,             0.96721,             0.98327,             0.76816,            0.032547,             0.14543,           0.0067893,           0.0024315,           0.0024315,           0.0024315
                1531,            0.021649,            0.032385,           0.0043152,             0.95536,             0.96888,             0.98333,             0.76776,            0.032553,             0.14544,             0.00679,           0.0024265,           0.0024265,           0.0024265
                1532,            0.023356,            0.031573,           0.0046761,             0.95539,              0.9689,             0.98366,              0.7683,            0.032555,             0.14548,           0.0067909,           0.0024216,           0.0024216,           0.0024216
                1533,            0.022114,            0.032056,            0.004413,             0.95538,             0.96891,             0.98331,              0.7679,            0.032551,              0.1455,           0.0067916,           0.0024166,           0.0024166,           0.0024166
                1534,            0.022891,             0.03123,           0.0045824,             0.95437,             0.96899,             0.98331,             0.76827,             0.03255,             0.14552,           0.0067916,           0.0024117,           0.0024117,           0.0024117
                1535,            0.022739,            0.031335,           0.0045827,              0.9543,             0.96901,             0.98336,              0.7689,            0.032552,             0.14561,           0.0067944,           0.0024067,           0.0024067,           0.0024067
                1536,            0.023306,            0.031957,           0.0046551,             0.95435,               0.969,             0.98379,             0.76901,            0.032554,             0.14568,           0.0067955,           0.0024018,           0.0024018,           0.0024018
                1537,            0.022066,            0.032022,           0.0043849,             0.95428,             0.96805,              0.9837,             0.76894,            0.032554,             0.14578,           0.0067953,           0.0023968,           0.0023968,           0.0023968
                1538,            0.022982,            0.031592,           0.0045942,             0.95436,             0.96799,             0.98338,             0.76815,            0.032556,             0.14587,           0.0067964,           0.0023919,           0.0023919,           0.0023919
                1539,            0.021517,            0.032183,           0.0042655,             0.95436,             0.96788,             0.98356,             0.76856,            0.032558,             0.14602,           0.0067978,           0.0023869,           0.0023869,           0.0023869
                1540,            0.022652,            0.030841,           0.0045339,             0.95439,             0.96785,             0.98359,             0.76866,            0.032563,             0.14606,           0.0067987,            0.002382,            0.002382,            0.002382
                1541,            0.023039,            0.032033,           0.0045996,             0.95447,             0.96779,             0.98366,             0.76846,            0.032566,             0.14609,           0.0068019,            0.002377,            0.002377,            0.002377
                1542,             0.02278,            0.031606,           0.0044982,             0.95447,             0.96778,             0.98373,             0.76848,            0.032568,             0.14613,           0.0068026,           0.0023721,           0.0023721,           0.0023721
                1543,            0.023645,            0.031519,           0.0047511,             0.95454,              0.9677,             0.98396,             0.76875,            0.032573,             0.14609,           0.0068044,           0.0023671,           0.0023671,           0.0023671
                1544,            0.022865,            0.031656,           0.0045191,             0.95458,             0.96769,             0.98382,             0.76896,            0.032575,             0.14609,           0.0068053,           0.0023622,           0.0023622,           0.0023622
                1545,            0.022728,            0.032166,           0.0044944,             0.95452,             0.96776,             0.98401,             0.76849,            0.032581,             0.14617,           0.0068035,           0.0023572,           0.0023572,           0.0023572
                1546,             0.02224,            0.032503,           0.0044334,             0.95457,             0.96777,             0.98402,             0.76868,            0.032579,             0.14618,           0.0068044,           0.0023523,           0.0023523,           0.0023523
                1547,            0.023233,            0.031087,           0.0047424,             0.95466,             0.96784,             0.98408,             0.76924,             0.03258,             0.14621,           0.0068005,           0.0023473,           0.0023473,           0.0023473
                1548,            0.023766,             0.03094,           0.0048083,             0.95485,             0.96769,             0.98411,              0.7693,            0.032583,             0.14631,           0.0067999,           0.0023424,           0.0023424,           0.0023424
                1549,            0.021906,            0.032763,           0.0043027,               0.955,             0.96765,             0.98411,             0.76909,            0.032583,             0.14629,           0.0067964,           0.0023374,           0.0023374,           0.0023374
                1550,            0.022649,            0.031381,           0.0045342,               0.955,              0.9677,             0.98414,             0.76847,            0.032581,             0.14627,           0.0067962,           0.0023325,           0.0023325,           0.0023325
                1551,            0.022059,            0.031507,           0.0043949,              0.9551,             0.96762,             0.98412,             0.76881,            0.032579,             0.14628,           0.0067982,           0.0023275,           0.0023275,           0.0023275
                1552,            0.022435,             0.03183,           0.0044589,             0.95512,             0.96766,              0.9841,             0.76867,            0.032579,             0.14633,           0.0067966,           0.0023226,           0.0023226,           0.0023226
                1553,            0.022425,            0.032438,           0.0044673,             0.95508,             0.96768,             0.98409,             0.76896,             0.03258,              0.1463,           0.0067982,           0.0023176,           0.0023176,           0.0023176
                1554,            0.023563,            0.030954,           0.0047835,             0.95499,             0.96768,             0.98409,             0.76833,            0.032582,             0.14632,           0.0068003,           0.0023127,           0.0023127,           0.0023127
                1555,            0.022754,            0.030729,           0.0045766,             0.95501,             0.96764,              0.9841,              0.7684,            0.032585,             0.14634,            0.006798,           0.0023077,           0.0023077,           0.0023077
                1556,            0.022317,            0.031611,           0.0044488,             0.95509,             0.96765,             0.98412,             0.76749,            0.032584,             0.14632,           0.0067982,           0.0023028,           0.0023028,           0.0023028
                1557,            0.023587,            0.031503,           0.0047014,             0.95482,             0.96776,             0.98413,             0.76799,            0.032589,             0.14634,           0.0067973,           0.0022978,           0.0022978,           0.0022978
                1558,            0.022784,            0.032183,           0.0045457,             0.95469,             0.96779,             0.98411,             0.76742,            0.032596,             0.14637,            0.006798,           0.0022929,           0.0022929,           0.0022929
                1559,             0.02372,            0.032029,           0.0047633,             0.95455,             0.96781,             0.98406,             0.76738,            0.032597,             0.14643,           0.0067994,           0.0022879,           0.0022879,           0.0022879
                1560,            0.021937,            0.031359,           0.0043858,             0.95454,              0.9678,             0.98401,             0.76745,              0.0326,             0.14647,           0.0067994,            0.002283,            0.002283,            0.002283
                1561,            0.022976,            0.031371,            0.004605,             0.95457,              0.9677,             0.98407,             0.76736,            0.032604,              0.1465,           0.0068008,            0.002278,            0.002278,            0.002278
                1562,            0.022366,            0.030513,           0.0044861,             0.95463,             0.96732,              0.9841,             0.76725,            0.032606,             0.14651,           0.0068026,           0.0022731,           0.0022731,           0.0022731
